yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
193004,24.90,0.9733,1.3970,-0.013938,-0.015867,0.0460,0.0570,0.0338,-0.0016,0.0084,0.0300,0.002100,0.039088,0.038715,0.056104,0.696707,0.326971,0.003800,0.011000,0.010000,0.005917,,0.129682,0.001934,,,,,,,,,-1.684458,,,0.185931,0.000000,,,,,0.046171,0.448557,0.798660,0.732560,0.732560,,0.062025,,,,,,0.191400,,
193005,24.49,0.9742,1.3430,-0.011148,-0.015304,0.0460,0.0572,0.0329,0.0139,0.0057,0.0241,0.002600,0.039780,0.039124,0.054839,0.725391,0.331916,0.008800,0.011200,-0.008200,-0.005882,,0.124928,0.004693,,,,,,,,,-1.605631,,,0.165129,-0.136364,,,,,0.000392,0.434765,0.791269,0.721647,0.721647,,0.054921,,,,,,0.257113,,
193006,20.46,0.9750,1.2900,-0.155715,-0.159182,0.0457,0.0578,0.0328,0.0051,0.0110,0.0189,0.002700,0.047654,0.039812,0.063050,0.755814,0.403375,0.013900,0.012100,0.005900,-0.005917,,0.131003,0.014448,,,,,,,,,-1.711769,,,0.131722,-0.052632,,,,,0.071457,0.438639,-0.039368,0.593803,0.593803,,0.060393,,,,,,0.424452,,
193007,21.21,0.9758,1.2370,0.038713,0.036395,0.0452,0.0577,0.0327,0.0034,0.0056,0.0183,0.002000,0.046007,0.047693,0.058322,0.788844,0.390188,0.014400,0.012500,0.002200,-0.011905,,0.140552,0.004920,,,,,,,,,-1.475764,,,0.080221,-0.062222,,,,,-0.030403,0.461314,-0.029277,0.613873,0.613873,,0.050743,,,,,,0.468973,,
193008,21.37,0.9767,1.1830,0.011266,0.006691,0.0447,0.0573,0.0328,0.0013,0.0136,0.0153,0.000900,0.045704,0.046049,0.055358,0.825613,0.379752,0.017500,0.012600,0.012300,-0.006024,,0.121496,0.004050,,,,,,,,,-1.342286,,,0.053464,0.001422,,,,,-0.040843,0.502784,0.024417,0.630742,0.630742,,0.075003,,,,,,0.494543,,
193009,18.59,0.9775,1.1300,-0.123549,-0.127635,0.0442,0.0565,0.0324,0.0074,0.0108,0.0177,0.002200,0.052582,0.045742,0.060785,0.865044,0.445583,0.014700,0.012300,0.003400,0.006061,,0.127202,0.003738,,,,,,,,,-1.443249,,,0.030740,0.088500,,,,,-0.049019,0.492726,-0.021767,0.580684,0.537555,,0.117260,,,,,,0.404200,,
193010,16.94,0.9783,1.0770,-0.083680,-0.086394,0.0442,0.0594,0.0324,0.0035,0.0054,0.0174,0.000900,0.057751,0.052625,0.063577,0.908357,0.497955,0.015000,0.015200,0.001900,-0.006024,,0.129491,0.012877,,,,,,,,,-1.563700,,,-0.001541,-0.016087,,,,,0.012905,0.491333,0.089275,0.623491,0.481019,,0.080911,,,,,,0.455905,,
193011,16.57,0.9792,1.0230,-0.019736,-0.024113,0.0447,0.0625,0.0322,0.0042,-0.0012,0.0140,0.001300,0.059095,0.057804,0.061738,0.957185,0.504671,0.018200,0.017800,-0.005400,-0.006061,,0.137753,0.007160,,,,,,,,,-1.547388,,,-0.029837,-0.149359,,,,,0.001334,0.460424,0.163379,0.615194,0.474618,,0.065683,,,,,,0.459714,,
193012,15.34,0.9800,0.9700,-0.071479,-0.077707,0.0452,0.0671,0.0330,-0.0070,-0.0090,0.0148,0.001400,0.063885,0.059143,0.063233,1.010309,0.554745,0.018200,0.021900,-0.002000,-0.018293,,0.113887,0.008166,,,,,,,,,-1.525002,,,-0.058696,-0.038961,,,,,0.115588,0.519422,0.071657,0.559663,0.431776,,0.079325,,,,,,0.468641,,
193101,16.09,0.9667,0.9400,0.059527,0.056729,0.0442,0.0641,0.0343,-0.0121,0.0203,0.0124,0.001500,0.060081,0.063018,0.058421,1.028404,0.539152,0.021900,0.019900,0.032400,-0.012422,,0.089721,0.005224,,,,,,,,,-1.442402,,,-0.068348,0.000000,,,,,0.039909,0.536819,-0.043284,0.575849,0.444264,,0.094746,,,,,,0.448307,,
193102,17.93,0.9533,0.9100,0.110943,0.105279,0.0443,0.0638,0.0338,0.0085,0.0068,0.0106,0.000400,0.053168,0.059248,0.050753,1.047582,0.479668,0.023200,0.019500,-0.001700,-0.012579,,0.082542,0.002885,,,,,,,,,-1.475923,,,-0.068210,0.000000,,,,,0.011721,0.472582,-0.045684,0.647261,0.499357,,0.117514,,,,,,0.424068,,
193103,16.69,0.9400,0.8800,-0.068939,-0.073451,0.0439,0.0644,0.0332,0.0104,0.0094,0.0138,0.001300,0.056321,0.052426,0.052726,1.068182,0.529125,0.019400,0.020500,-0.001000,-0.006369,,0.073979,0.004169,,,,,,,,,-1.464292,,,-0.053641,0.000000,,,,,0.029927,0.471120,-0.098449,0.586119,0.452187,,0.084142,,,,,,0.377108,,
193104,15.09,0.9267,0.8500,-0.092955,-0.095460,0.0440,0.0672,0.0327,0.0086,0.0067,0.0149,0.000800,0.061412,0.055524,0.056329,1.090235,0.603214,0.017800,0.023200,-0.001900,-0.006410,,0.077780,0.006709,,,,,,,,,-1.432723,,,-0.053611,-0.013514,,,,,0.111902,0.475323,-0.104822,0.541453,0.396647,,0.099913,,,,,,0.380789,,
193105,13.02,0.9133,0.8200,-0.137674,-0.143020,0.0437,0.0715,0.0317,0.0145,0.0134,0.0088,0.000900,0.070146,0.060524,0.062980,1.113780,0.709949,0.022900,0.027800,-0.001100,-0.012903,,0.071380,0.006911,,,,,,,,,-1.361418,,,-0.072754,-0.041096,,,,,-0.041763,0.495425,-0.148661,0.467008,0.337015,,0.076369,,,,,,0.366605,,
193106,14.83,0.9000,0.7900,0.146492,0.139763,0.0436,0.0736,0.0319,0.0004,0.0052,0.0055,0.000800,0.060688,0.069124,0.053270,1.139241,0.607271,0.026400,0.030000,0.004800,-0.013072,,0.063757,0.023333,,,,,,,,,-1.445040,,,-0.101944,-0.114286,,,,,0.079925,0.445760,-1.193916,0.612754,0.393997,,0.098841,,,,,,0.482742,,
193107,13.73,0.8867,0.7600,-0.075465,-0.078570,0.0436,0.0708,0.0325,-0.0042,0.0052,0.0041,0.000600,0.064581,0.059791,0.055353,1.166711,0.673610,0.028400,0.027200,0.009400,0.000000,,0.034006,0.007039,,,,,,,,,-1.229372,,,-0.121634,-0.104516,,,,,-0.033453,0.484124,-1.128992,0.552409,0.355196,,0.067452,,,,,,0.493217,,
193108,13.86,0.8733,0.7300,0.007779,0.002304,0.0440,0.0747,0.0326,0.0012,0.0012,0.0042,0.000300,0.063009,0.063605,0.052670,1.196301,0.654185,0.028400,0.030700,0.000000,0.000000,,0.020157,0.004542,,,,,,,,,-1.131502,,,-0.162182,0.242795,,,,,0.003265,0.534799,-1.157674,0.568811,0.365742,,0.073449,,,,,,0.516580,,
193109,9.71,0.8600,0.7000,-0.287461,-0.291524,0.0455,0.0807,0.0353,-0.0281,-0.0014,0.0045,0.000300,0.088568,0.062049,0.072091,1.228571,0.944002,0.030800,0.035200,0.026700,-0.006623,,0.030370,0.023459,,,,,,,,,-1.430885,,,-0.214914,0.095652,,,,,0.026191,0.472723,-1.041743,0.451069,0.253456,,0.077243,,,,,,0.488887,,
193110,10.53,0.8467,0.6700,0.076738,0.072834,0.0499,0.0904,0.0385,-0.0330,-0.0363,0.0170,0.001000,0.080408,0.087199,0.063628,1.263731,0.877176,0.021500,0.040500,-0.003300,-0.006667,,0.011269,0.042502,,,,,,,,,-1.402225,,,-0.258647,0.031746,,,,,0.172520,0.443981,-1.240915,0.534935,0.272765,,0.130996,,,,,,0.593074,,
193111,9.50,0.8333,0.6400,-0.100909,-0.109396,0.0494,0.0893,0.0385,0.0027,-0.0189,0.0177,0.001700,0.087716,0.079136,0.067368,1.302031,0.971556,0.020800,0.039900,-0.021600,-0.013423,,0.003396,0.011435,,,,,,,,,-1.327151,,,-0.274804,0.000000,,,,,0.099152,0.443942,-1.195305,0.482970,0.246268,,0.105297,,,,,,0.589925,,
193112,8.12,0.8200,0.6100,-0.137557,-0.145471,0.0532,0.1042,0.0407,-0.0220,-0.0286,0.0241,0.001200,0.100985,0.086316,0.075123,1.344262,1.170732,0.016600,0.051000,-0.006600,-0.006803,,-0.012921,0.021195,,,,,,,,,-1.326126,,,-0.285267,-0.030769,,,,,0.165739,0.492427,-1.206809,0.400803,0.204371,,0.092151,,,,,,0.578417,,
193201,7.89,0.7933,0.5933,-0.018803,-0.021067,0.0520,0.0913,0.0390,0.0034,-0.0052,0.0248,0.002300,0.100545,0.097697,0.075196,1.337098,1.191378,0.014200,0.039300,-0.008600,-0.020548,,-0.011577,0.017377,,,,,,,,,-1.240296,,,-0.319306,-0.047619,,,,,0.100861,0.504698,-0.995158,0.393857,0.200829,,0.136492,,,,,,0.511668,,
193202,8.29,0.7667,0.5767,0.053581,0.045233,0.0523,0.0887,0.0367,0.0413,-0.0238,0.0242,0.002300,0.092485,0.097174,0.069566,1.329461,1.119843,0.012500,0.036400,-0.065100,-0.013986,,-0.015728,0.026715,,,,,,,,,-1.125283,,,-0.348129,0.000000,,,,,0.180483,0.483712,-1.069483,0.433838,0.213658,,0.101582,,,,,,0.547174,,
193203,7.31,0.7400,0.5600,-0.118907,-0.125245,0.0498,0.0883,0.0370,-0.0018,0.0356,0.0225,0.001600,0.101231,0.089264,0.076607,1.321429,1.185862,0.014500,0.038500,0.037400,-0.007092,,-0.008416,0.013409,,,,,,,,,-1.100264,,,-0.365090,-0.006667,,,,,-0.021006,0.509707,-1.132903,0.428363,0.192250,,0.079797,,,,,,0.541375,,
193204,5.83,0.7133,0.5433,-0.205295,-0.207637,0.0517,0.1046,0.0336,0.0604,-0.0176,0.0111,0.001100,0.122350,0.097579,0.093190,1.312903,1.553728,0.022500,0.052900,-0.078000,-0.007143,,-0.015475,0.019851,,,,,,,,,-1.103047,,,-0.440110,0.017897,,,,,-0.012696,0.467324,-1.189480,0.360234,0.146732,,0.079564,,,,,,0.483039,,
193205,4.47,0.6867,0.5267,-0.232123,-0.240123,0.0536,0.1100,0.0349,-0.0188,0.0107,0.0031,0.000600,0.153624,0.117787,0.117830,1.303778,1.942333,0.031800,0.056400,0.029500,-0.014388,,-0.034051,0.023184,,,,,,,,,-1.022224,,,-0.478480,0.082418,,,,,-0.013342,0.450299,-1.363875,0.288162,0.117375,,0.117253,,,,,,0.424336,,
193206,4.43,0.6600,0.5100,0.002768,-0.006507,0.0541,0.1100,0.0347,0.0065,-0.0009,0.0034,0.000200,0.148984,0.147651,0.115124,1.294118,2.028478,0.031300,0.055900,-0.007400,-0.007299,,-0.040688,0.034303,,,,,,,,,-0.961698,,,-0.518018,0.000000,,,,,0.084409,0.478834,0.065032,0.275924,0.112391,,0.155997,,,,,,0.452146,,
193207,6.10,0.6333,0.4933,0.391838,0.390006,0.0526,0.1079,0.0320,0.0481,0.0043,0.0022,0.000300,0.103820,0.142957,0.080869,1.283803,1.612544,0.029800,0.055300,-0.043800,0.000000,,-0.029176,0.020111,,,,,,,,,-0.971120,,,-0.551480,0.000000,,,,,0.031021,0.444549,0.022781,0.373847,0.141380,,0.276754,,,,,,0.466758,,
193208,8.39,0.6067,0.4767,0.401979,0.394164,0.0491,0.0822,0.0321,0.0003,0.0436,0.0014,0.000300,0.072312,0.099459,0.056818,1.272708,1.187808,0.030700,0.033100,0.043300,-0.007353,,-0.015064,0.040019,,,,,,,,,-1.452180,,,-0.527393,-0.009137,,,,,0.016117,0.430516,-0.115155,0.522087,0.191935,,0.362341,,,,,,0.466672,,
193209,8.08,0.5800,0.4600,-0.029526,-0.034118,0.0470,0.0761,0.0319,0.0057,0.0301,0.0003,0.000300,0.071782,0.069130,0.056931,1.260870,1.214366,0.031600,0.029100,0.024400,-0.007407,,0.000704,0.043299,,,,,,,,,-1.481092,,,-0.470206,-0.063525,,,,,0.093508,0.428048,-0.042977,0.612724,0.187738,,0.085547,,,,,,0.516649,,
193210,6.96,0.5533,0.4433,-0.142069,-0.143263,0.0464,0.0787,0.0322,-0.0017,0.0074,0.0001,0.000200,0.079497,0.068478,0.063693,1.248139,1.403877,0.032100,0.032300,0.009100,-0.007463,,-0.002874,0.035645,,,,,,,,,-1.163696,,,-0.442095,-0.102845,,,,,0.025721,0.473547,0.104349,0.530011,0.162395,,0.087810,,,,,,0.571201,,
193211,6.55,0.5267,0.4267,-0.052228,-0.058702,0.0463,0.0824,0.0322,0.0032,0.0073,0.0001,0.000200,0.080412,0.075675,0.065145,1.234357,1.542147,0.032100,0.036100,0.004100,-0.007519,,-0.003322,0.023317,,,,,,,,,-1.137105,,,-0.446769,0.000000,,,,,0.070526,0.482359,0.209811,0.600298,0.147834,,0.082059,,,,,,0.598665,,
193212,6.89,0.5000,0.4100,0.061569,0.053749,0.0459,0.0842,0.0315,0.0131,0.0139,0.0004,0.000100,0.072569,0.076336,0.059507,1.219512,1.442084,0.031100,0.038300,0.000800,-0.007576,,-0.005032,0.010223,,,,,,,,,-1.114328,,,-0.470974,0.000000,,,,,0.074596,0.542247,0.229949,0.678756,0.158092,,0.119122,,,,,,0.560773,,
193301,6.94,0.4950,0.4125,0.013938,0.012575,0.0444,0.0801,0.0308,0.0148,0.0547,0.0007,0.000100,0.071326,0.071843,0.059438,1.200000,1.426929,0.030100,0.035700,0.039900,-0.015267,,-0.006491,0.005917,,,,,,,,,-1.040405,,,-0.495588,-0.060976,,,,,0.107445,0.500382,0.085309,0.685965,0.159771,,0.137928,,,,,,0.483998,,
193302,5.66,0.4900,0.4150,-0.179558,-0.186035,0.0448,0.0837,0.0325,-0.0258,-0.0523,0.0001,-0.000300,0.086572,0.070605,0.073322,1.180723,1.690990,0.032400,0.038900,-0.026500,-0.015504,,-0.005819,0.015667,,,,,,,,,-1.040372,,,-0.493557,-0.097403,,,,,-0.013903,0.489154,0.272253,0.578847,0.134822,,0.098313,,,,,,0.421203,,
193303,5.85,0.4850,0.4175,0.038627,0.032581,0.0468,0.0891,0.0321,0.0097,0.0047,0.0134,0.000400,0.082906,0.085689,0.071368,1.161677,1.476534,0.018700,0.042300,-0.005000,-0.007874,,-0.021885,0.037454,,,,,,,,,-1.152179,,,-0.560084,0.021583,,,,,0.403074,0.463523,0.301343,0.693106,0.145342,,0.148020,,,,,,0.577240,,
193304,8.32,0.4800,0.4200,0.414312,0.412291,0.0478,0.0912,0.0325,-0.0032,-0.0095,0.0045,0.001000,0.057692,0.082051,0.050481,1.142857,1.119015,0.028000,0.043400,-0.006300,0.000000,,-0.006370,0.029151,,,,,,,,,-1.272373,,,-0.496221,0.000000,,,,,0.131710,0.440061,0.437761,0.914550,0.191778,,0.227113,,,,,,0.605808,,
193305,9.64,0.4750,0.4225,0.174816,0.170167,0.0463,0.0774,0.0308,0.0303,0.0588,0.0029,0.000400,0.049274,0.057091,0.043828,1.124260,0.928385,0.027900,0.031100,0.028500,0.000000,,-0.003002,0.011964,,,,,,,,,-1.657956,,,-0.347672,-0.084507,,,,,0.072944,0.459205,0.105513,0.978782,0.231157,,0.420465,,,,,,0.560336,,
193306,10.91,0.4700,0.4250,0.137498,0.133994,0.0446,0.0707,0.0306,0.0050,0.0190,0.0007,0.000200,0.043080,0.048755,0.038955,1.105882,0.833503,0.029900,0.026100,0.014000,0.007937,,0.000760,0.019819,,,,,,,,,-1.857435,,,-0.209593,0.073077,,,,,0.034691,0.413136,-0.095858,0.993923,0.257470,,0.189506,,,,,,0.479454,,
193307,9.95,0.4650,0.4275,-0.084736,-0.085471,0.0436,0.0662,0.0309,-0.0017,0.0161,0.0019,0.000200,0.046734,0.042621,0.042965,1.087719,0.901179,0.029000,0.022600,0.017800,0.031496,,0.002713,0.032868,,,,,,,,,-1.945032,,,-0.124770,0.170609,,,,,-0.088748,0.371062,-0.120164,0.835281,0.238135,,0.094831,,,,,,0.532721,,
193308,11.09,0.4600,0.4300,0.123272,0.119807,0.0430,0.0677,0.0308,0.0044,0.0093,0.0001,0.000300,0.041479,0.046231,0.038774,1.069767,0.798750,0.030700,0.024700,0.004900,0.007634,,0.002147,0.011879,,,,,,,,,-1.643244,,,-0.170790,0.212492,,,,,0.068531,0.409434,-0.144009,0.942394,0.268673,,0.084516,,,,,,0.572765,,
193309,9.83,0.4550,0.4325,-0.118045,-0.121112,0.0436,0.0727,0.0308,0.0023,-0.0014,0.0004,0.000200,0.046287,0.041028,0.043998,1.052023,0.867997,0.030400,0.029100,-0.003700,0.000000,,-0.000459,0.014250,,,,,,,,,-1.580019,,,-0.233419,0.133838,,,,,-0.041518,0.409698,-0.127211,0.867213,0.247239,,0.095844,,,,,,0.570215,,
193310,8.96,0.4500,0.4350,-0.090623,-0.091588,0.0434,0.0749,0.0315,-0.0091,0.0040,0.0009,0.000100,0.050223,0.045778,0.048549,1.034483,0.927858,0.030600,0.031500,0.013100,0.000000,,0.003462,0.027676,,,,,,,,,-1.600415,,,-0.289080,0.046771,,,,,-0.002971,0.409891,0.003984,0.811263,0.231288,,0.068298,,,,,,0.557061,,
193311,9.88,0.4450,0.4375,0.108553,0.102069,0.0454,0.0798,0.0327,-0.0149,-0.0248,0.0022,0.000200,0.045040,0.049665,0.044281,1.017143,0.833503,0.030500,0.034400,-0.009900,0.000000,,0.005923,0.009582,,,,,,,,,-1.471513,,,-0.353027,0.008511,,,,,0.093538,0.437924,-0.040649,0.903101,0.257470,,0.068578,,,,,,0.553950,,
193312,10.10,0.4400,0.4400,0.026694,0.024430,0.0450,0.0775,0.0336,-0.0113,0.0257,0.0029,0.000200,0.043564,0.044534,0.043564,1.000000,0.829026,0.030700,0.032500,0.037000,0.000000,,0.006195,0.005591,,,,,,,,,-1.502601,,,-0.352107,0.000000,,,,,0.103717,0.442031,0.124153,0.907978,0.258861,,0.090982,,,,,,0.536260,,
193401,11.17,0.4408,0.4442,0.115033,0.113644,0.0435,0.0701,0.0321,0.0257,0.0257,0.0072,0.000500,0.039463,0.043644,0.039767,0.992346,0.762917,0.024900,0.026600,0.000000,0.000000,,0.003558,0.006639,,,,,,,,,-1.570187,,,-0.324112,0.000000,,,,,0.168631,0.400233,-0.113468,0.983760,0.281292,,0.175151,,,,,,0.428761,,
193402,10.76,0.4417,0.4483,-0.032840,-0.037272,0.0420,0.0627,0.0317,0.0081,0.0146,0.0062,0.000200,0.041050,0.039543,0.041664,0.985278,0.790644,0.025500,0.020700,0.006500,0.007576,,0.005595,0.005567,,,,,,,,,-1.774772,,,-0.281727,0.000000,,,,,0.030012,0.399545,-0.052973,0.934260,0.271427,,0.078199,,,,,,0.418922,,
193403,10.75,0.4425,0.4525,0.005355,0.002464,0.0413,0.0626,0.0307,0.0197,0.0187,0.0024,0.000200,0.041163,0.041125,0.042093,0.977901,0.802512,0.028300,0.021300,-0.001000,0.000000,,0.009606,0.006373,,,,,,,,,-1.570679,,,-0.241431,0.000000,,,,,0.066863,0.449455,-0.096481,0.905815,0.263163,,0.040752,,,,,,0.445154,,
193404,10.46,0.4433,0.4567,-0.025490,-0.026944,0.0407,0.0601,0.0300,0.0126,0.0104,0.0015,0.000100,0.042380,0.041237,0.043662,0.970659,0.801075,0.028500,0.019400,-0.002200,0.000000,,0.007829,0.001899,,,,,,,,,-1.533322,,,-0.246039,0.000000,,,,,-0.036868,0.440461,-0.075134,0.907441,0.263636,,0.055080,,,,,,0.421809,,
193405,9.61,0.4442,0.4608,-0.078497,-0.082255,0.0401,0.0605,0.0292,0.0131,0.0090,0.0016,0.000100,0.046223,0.042467,0.047950,0.963976,0.856383,0.027600,0.020400,-0.004100,0.000000,,0.007652,0.007363,,,,,,,,,-1.585773,,,-0.231324,0.042194,,,,,0.044968,0.431394,-0.022309,0.848835,0.246609,,0.051572,,,,,,0.432401,,
193406,9.81,0.4450,0.4650,0.024080,0.021102,0.0393,0.0606,0.0289,0.0067,0.0158,0.0015,0.000100,0.045362,0.046306,0.047401,0.956989,0.840731,0.027400,0.021300,0.009100,0.007519,,0.005983,0.006895,,,,,,,,,-1.422025,,,-0.255244,0.000000,,,,,0.051090,0.444096,0.527913,0.864638,0.251200,,0.056587,,,,,,0.438062,,
193407,8.68,0.4458,0.4692,-0.119846,-0.121723,0.0389,0.0613,0.0288,0.0040,0.0047,0.0015,0.000100,0.051359,0.045443,0.054055,0.950128,0.914253,0.027300,0.022400,0.000700,0.000000,,0.002908,0.011531,,,,,,,,,-1.413900,,,-0.330591,0.000000,,,,,-0.163003,0.465702,0.568126,0.795106,0.230999,,0.078066,,,,,,0.482214,,
193408,9.15,0.4467,0.4733,0.058650,0.051629,0.0393,0.0649,0.0299,-0.0118,0.0047,0.0019,0.000100,0.048820,0.051463,0.051727,0.943799,0.866896,0.028000,0.025600,0.016500,0.000000,,0.019957,0.006501,,,,,,,,,-1.396874,,,-0.345698,0.000000,,,,,0.061813,0.452074,0.616427,0.838541,0.243618,,0.068455,,,,,,0.493258,,
193409,9.10,0.4475,0.4775,-0.000216,-0.003127,0.0396,0.0657,0.0310,-0.0146,-0.0061,0.0021,0.000100,0.049176,0.048907,0.052473,0.937173,0.870364,0.028900,0.026100,0.008500,0.014925,,0.019439,0.004831,,,,,,,,,-1.300534,,,-0.410253,0.000000,,,,,-0.003333,0.475238,0.625356,0.835200,0.242648,,0.037103,,,,,,0.477435,,
193410,8.81,0.4483,0.4817,-0.032663,-0.033732,0.0390,0.0640,0.0300,0.0182,0.0102,0.0027,0.000100,0.050885,0.049264,0.054677,0.930662,0.862254,0.027300,0.025000,-0.008000,-0.007353,,0.023897,0.004358,,,,,,,,,-1.308526,,,-0.370884,0.000000,,,,,0.023144,0.443811,0.659837,0.843056,0.244930,,0.062792,,,,,,0.393367,,
193411,9.54,0.4492,0.4858,0.086059,0.080682,0.0386,0.0637,0.0299,0.0037,0.0129,0.0025,0.000100,0.047086,0.050988,0.050922,0.924660,0.782009,0.027400,0.025100,0.009200,0.000000,,0.020711,0.002025,,,,,,,,,-1.387092,,,-0.364763,-0.075709,,,,,0.030726,0.485465,0.609862,0.929565,0.270063,,0.101193,,,,,,0.326747,,
193412,9.50,0.4500,0.4900,-0.000681,-0.004415,0.0381,0.0623,0.0293,0.0112,0.0101,0.0023,0.000100,0.047368,0.047170,0.051579,0.918367,0.773741,0.027000,0.024200,-0.001100,-0.007407,,0.020813,0.002609,,,,,,,,,-1.410748,,,-0.307478,-0.109505,,,,,0.108915,0.482482,0.608704,0.939498,0.272949,,0.059967,,,,,,0.293760,,
193501,9.10,0.4500,0.5700,-0.042368,-0.043755,0.0377,0.0598,0.0281,0.0182,0.0211,0.0020,0.000100,0.049451,0.047368,0.062637,0.789474,0.791622,0.026100,0.022100,0.002900,0.014925,,0.020997,0.002214,,,,,,,,,-1.355438,,,-0.235089,0.028037,,,,,-0.018327,0.467330,0.669570,0.918277,0.266784,,0.055648,,,,,,0.284052,,
193502,8.74,0.4500,0.6500,-0.036840,-0.042660,0.0369,0.0595,0.0275,0.0092,0.0141,0.0019,0.000200,0.051487,0.049451,0.074371,0.692308,0.786286,0.025600,0.022600,0.004900,0.007353,,0.014709,0.003280,,,,,,,,,-1.374710,,,-0.221296,0.068421,,,,,0.081965,0.520852,0.756636,0.955305,0.268594,,0.081720,,,,,,0.321169,,
193503,8.47,0.4500,0.7300,-0.031454,-0.035324,0.0367,0.0620,0.0274,0.0041,0.0043,0.0015,0.000100,0.053129,0.051487,0.086187,0.616438,0.800754,0.025900,0.025300,0.000200,0.000000,,0.012046,0.003973,,,,,,,,,-1.328366,,,-0.230421,0.016570,,,,,0.007326,0.509212,0.842323,0.940375,0.264396,,0.069962,,,,,,0.312620,,
193504,9.28,0.4467,0.7567,0.096493,0.095347,0.0366,0.0613,0.0269,0.0079,0.0112,0.0015,0.000100,0.048132,0.052735,0.081537,0.590309,0.737323,0.025400,0.024700,0.003300,0.007299,,0.019094,0.003162,,,,,,,,,-1.361729,,,-0.253413,0.000000,,,,,0.052603,0.497278,0.806475,0.990767,0.287142,,0.088277,,,,,,0.312996,,
193505,9.58,0.4433,0.7833,0.038135,0.033059,0.0365,0.0594,0.0276,-0.0057,0.0042,0.0015,0.000100,0.046277,0.047773,0.081768,0.565957,0.729393,0.026100,0.022900,0.009900,0.000000,,0.019298,0.002878,,,,,,,,,-1.399396,,,-0.257971,-0.022026,,,,,-0.023051,0.487413,0.757185,0.947179,0.290264,,0.080215,,,,,,0.292896,,
193506,10.23,0.4400,0.8100,0.070533,0.067124,0.0361,0.0577,0.0270,0.0092,0.0112,0.0015,0.000100,0.043011,0.045929,0.079179,0.543210,0.681818,0.025500,0.021600,0.002000,-0.007246,,0.019344,0.002810,,,,,,,,,-1.333162,,,-0.248676,-0.022523,,,,,0.070511,0.536503,0.405121,0.986005,0.310518,,0.099287,,,,,,0.289809,,
193507,11.08,0.4400,0.7933,0.083814,0.082471,0.0356,0.0567,0.0268,0.0046,0.0111,0.0015,0.000100,0.039711,0.043011,0.071600,0.554622,0.639309,0.025300,0.021100,0.006500,0.000000,,0.017410,0.001680,,,,,,,,,-1.333203,,,-0.253227,-0.096774,,,,,0.021875,0.474713,0.385044,0.997393,0.331165,,0.080149,,,,,,0.268296,,
193508,11.32,0.4400,0.7767,0.026569,0.022105,0.0360,0.0558,0.0281,-0.0133,-0.0042,0.0016,0.000100,0.038869,0.039711,0.068610,0.566523,0.633687,0.026500,0.019800,0.009100,0.000000,,0.004982,0.003775,,,,,,,,,-1.479736,,,-0.221741,-0.020408,,,,,0.010579,0.457467,0.402400,0.987286,0.334103,,0.113749,,,,,,0.256889,,
193509,11.59,0.4400,0.7600,0.025526,0.022175,0.0359,0.0553,0.0282,0.0009,0.0000,0.0020,0.000100,0.037964,0.038869,0.065574,0.578947,0.611734,0.026200,0.019400,-0.000900,0.000000,,0.008027,0.002429,,,,,,,,,-1.466280,,,-0.200079,0.019792,,,,,-0.006214,0.485150,0.355436,0.983670,0.346092,,0.083614,,,,,,0.233912,,
193510,12.46,0.4500,0.7600,0.071803,0.070634,0.0352,0.0554,0.0279,0.0061,0.0042,0.0020,0.000100,0.036116,0.038827,0.060995,0.592105,0.577501,0.025900,0.020200,-0.001900,0.000000,,0.002951,0.003259,,,,,,,,,-1.514939,,,-0.174886,0.021450,,,,,-0.012244,0.476241,0.413276,0.992613,0.366608,,0.070629,,,,,,0.267048,,
193511,12.95,0.4600,0.7600,0.051943,0.045620,0.0347,0.0543,0.0280,0.0010,0.0069,0.0016,0.000200,0.035521,0.036918,0.058687,0.605263,0.566952,0.026400,0.019600,0.005900,0.007299,,0.002219,0.003150,,,,,,,,,-1.654548,,,-0.158717,0.079000,,,,,0.059197,0.485059,0.298320,0.958906,0.373429,,0.145681,,,,,,0.276866,,
193512,13.43,0.4700,0.7600,0.039887,0.036744,0.0344,0.0530,0.0276,0.0070,0.0083,0.0015,0.000100,0.034996,0.036293,0.056590,0.618421,0.559911,0.026100,0.018600,0.001300,0.000000,,0.008689,0.002897,,,,,,,,,-1.633366,,,-0.151035,0.051900,,,,,0.114061,0.465238,0.396007,0.970965,0.378125,,0.079137,,,,,,0.278523,,
193601,14.31,0.4800,0.7700,0.071832,0.070187,0.0337,0.0500,0.0285,0.0055,0.0082,0.0020,0.000100,0.033543,0.035741,0.053809,0.623377,0.539835,0.026500,0.016300,0.002700,0.000000,,0.008908,0.001867,,,,,,,,,-1.699931,,,-0.171886,0.016740,,,,,0.111060,0.410048,0.270506,1.000000,0.392187,,0.136739,,,,,,0.246631,,
