yyyyq,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
19854,211.28,7.9000,14.6100,0.174151,0.162344,0.1016,0.1158,0.0956,0.1334,0.1214,0.0710,0.017750,0.037391,0.039076,0.069150,0.540726,0.592693,0.024600,0.014200,-0.012074,0.009234,,-0.019465,0.003085,0.027297,0.038151,-0.001721,0.006190,,,,0.033315,-1.760772,,,-0.054087,-0.109134,,,0.468658,0.033365,0.038769,0.476257,0.148286,0.995860,0.995860,-2.760038,0.019644,,,,1.055849,,0.209546,-0.255347,3.021161
19861,238.90,8.0200,14.5200,0.141979,0.132035,0.0900,0.1050,0.0766,0.1973,0.1077,0.0656,0.017750,0.033571,0.035343,0.060779,0.552342,0.519628,0.011000,0.015000,-0.089628,-0.004575,,-0.016420,0.004383,0.025164,0.037283,-0.001918,0.014980,,,,0.033990,-1.898886,,,-0.069474,-0.212830,,,0.555274,0.032959,0.066802,0.445411,0.150008,0.998293,0.998293,-2.875440,0.021777,,,,1.055849,,0.223056,-0.039270,3.087469
19862,250.84,8.1000,14.7100,0.057633,0.048761,0.0913,0.1034,0.0790,-0.0004,0.0067,0.0621,0.016400,0.032292,0.032747,0.058643,0.550646,0.499281,0.016900,0.012100,0.007008,0.006434,,-0.012293,0.005425,0.020385,0.036084,-0.002562,0.039261,,,,0.034105,-1.713558,,,-0.076925,-0.108014,,,0.435131,-0.016688,0.040500,0.462607,0.164285,1.000000,1.000000,-2.911395,0.022795,,,,1.055849,,0.295727,0.084682,3.053284
19863,231.32,8.2300,14.8500,-0.071697,-0.079687,0.0889,0.1020,0.0827,-0.0134,0.0189,0.0521,0.015525,0.035578,0.032539,0.064197,0.554209,0.534629,0.030600,0.013100,0.032302,0.006393,,-0.005139,0.007884,0.017355,0.035278,-0.002379,0.035166,,,,0.034571,-1.828809,,,-0.076260,-0.049118,,,0.723922,0.022557,-0.051671,0.443206,0.156953,0.920754,0.920754,-2.817658,0.026719,,,,0.541720,,0.352106,0.119149,3.042129
19864,242.17,8.2800,14.4800,0.053029,0.042166,0.0849,0.0997,0.0789,0.0545,0.0548,0.0553,0.013025,0.034191,0.033224,0.059793,0.571823,0.498431,0.023600,0.014800,0.000369,0.002722,,-0.011377,0.003984,0.017918,0.035257,-0.002240,0.023866,,,,0.033896,-1.657089,,,-0.065125,0.166557,,,0.926824,0.011092,0.071171,0.473619,0.174191,0.969513,0.969513,-2.885558,0.018056,,,,0.787103,,0.269872,0.383709,3.220197
19871,291.70,8.3400,15.1000,0.213754,0.204671,0.0836,0.0961,0.0795,0.0135,0.0186,0.0559,0.013825,0.028591,0.029346,0.051766,0.552318,0.428040,0.023600,0.012500,0.005077,0.014480,,-0.002218,0.005862,0.023511,0.034074,-0.002037,0.040920,,,,0.034375,-1.796729,,,-0.060899,0.122024,,,0.949367,0.013529,-0.001800,0.437068,0.197867,0.971381,0.971381,-3.031024,0.022696,,,,1.055849,,0.282669,0.362525,3.505327
19872,304.00,8.5200,14.4200,0.050140,0.041419,0.0932,0.1052,0.0877,-0.0481,-0.0405,0.0567,0.013975,0.028026,0.029369,0.047434,0.590846,0.407892,0.031000,0.012000,0.007571,0.012489,,0.005202,0.007754,0.026076,0.034448,-0.001750,0.045932,,,,0.034485,-1.683215,,,-0.049277,0.046956,,,0.869823,0.047815,0.028656,0.438716,0.189364,0.986732,0.986732,-3.129069,0.023346,,,,1.055849,,0.347016,0.319887,3.462995
19873,321.83,8.6600,15.8600,0.066966,0.058895,0.1018,0.1131,0.0992,-0.0697,-0.0607,0.0640,0.014175,0.026909,0.026258,0.049281,0.546028,0.379967,0.035200,0.011300,0.008956,0.013216,,0.006350,0.005129,0.026276,0.035074,-0.002827,0.054214,,,,0.034592,-1.764691,,,-0.037567,-0.007096,,,0.808796,0.010239,0.084576,0.442391,0.201333,0.953666,0.953666,-3.100247,0.019818,,,,1.055849,,0.282687,0.557593,3.312885
19874,247.08,8.8100,17.5000,-0.226777,-0.234885,0.1011,0.1129,0.0920,0.0838,0.0864,0.0577,0.016000,0.035656,0.038254,0.070827,0.503429,0.508812,0.034300,0.011800,0.002564,0.003478,,0.013275,0.084583,0.019752,0.034681,-0.002701,0.059948,,,,0.034666,-1.797741,,,-0.020207,-0.097785,,,0.670111,0.024056,0.028128,0.431847,0.250461,0.712172,0.712172,-2.733597,0.037769,,,,-2.183921,,0.652842,0.167886,3.348160
19881,258.89,8.9500,18.5900,0.058493,0.047179,0.0939,0.1057,0.0901,0.0392,0.0462,0.0570,0.014425,0.034571,0.033418,0.071807,0.481442,0.507530,0.033100,0.011800,0.006937,0.009532,,0.006080,0.012784,0.023364,0.034622,-0.002572,0.067236,,,,0.033781,-1.617001,,,-0.019614,0.062189,,,0.642136,0.013459,0.042630,0.437448,0.243435,0.730255,0.730255,-2.714161,0.037765,,,,-1.352329,,0.428734,-0.038354,3.281602
19882,273.50,9.2300,21.6700,0.067176,0.057275,0.0986,0.1100,0.0917,0.0098,0.0166,0.0646,0.014250,0.033748,0.035208,0.079232,0.425934,0.471119,0.027100,0.011400,0.006802,0.012876,,-0.005398,0.008377,0.023561,0.035060,-0.002647,0.071314,,,,0.034282,-1.591514,,,-0.019104,-0.135690,,,0.589822,0.027232,0.047718,0.448540,0.158243,0.786693,0.786693,-2.620816,0.025124,,,,-0.005095,,0.432596,0.289443,3.156681
19883,271.91,9.4600,22.7300,0.004365,-0.006101,0.0982,0.1090,0.0917,0.0228,0.0267,0.0724,0.016150,0.034791,0.036173,0.083594,0.416190,0.477540,0.019300,0.010800,0.003841,0.015254,,-0.010002,0.004494,0.031242,0.034928,-0.002608,0.075811,,,,0.033925,-1.443819,,,-0.023479,-0.088409,,,0.390398,0.015522,0.097467,0.482433,0.150085,0.800290,0.776115,-2.567780,0.021826,,,,0.818880,,0.349083,0.133930,3.081413
19884,277.72,9.7500,23.7500,0.030928,0.018328,0.0957,0.1065,0.0918,0.0217,0.0139,0.0807,0.018100,0.035107,0.035623,0.085518,0.410526,0.465284,0.011100,0.010800,-0.007835,0.005843,,-0.021406,0.003608,0.031674,0.035066,-0.002291,0.065086,,,,0.034236,-1.406586,,,-0.018264,0.125326,,,0.246870,0.074573,0.054672,0.505089,0.149386,0.993162,0.796560,-2.546217,0.019742,,,,1.055849,,0.301459,0.268757,3.048544
19891,294.87,10.0110,24.9600,0.069548,0.059639,0.0980,0.1067,0.0929,0.0143,0.0135,0.0882,0.020175,0.033951,0.034657,0.084647,0.401082,0.468691,0.004700,0.008700,-0.000777,0.014938,,-0.023102,0.003427,0.030815,0.035272,-0.002380,0.058525,,,,0.033955,-1.468949,,,-0.023421,0.122865,,,0.352525,0.037151,0.008858,0.469334,0.156111,0.977198,0.842493,-2.558735,0.020321,,,,1.055849,,0.317427,0.656360,2.915509
19892,317.98,10.3680,25.2200,0.088707,0.078487,0.0910,0.1003,0.0821,0.1148,0.1019,0.0815,0.022050,0.032606,0.032347,0.079313,0.411102,0.440563,0.000600,0.009300,-0.012875,0.014718,,-0.023948,0.003458,0.035940,0.035386,-0.002694,0.048020,,,,0.034287,-1.526176,,,-0.035504,0.018593,,,0.259993,0.026349,0.003335,0.476785,0.168487,0.963738,0.896283,-2.613901,0.024901,,,,1.055849,,0.274771,0.560551,2.914519
19893,349.15,10.7340,23.6900,0.107243,0.097767,0.0901,0.0991,0.0847,-0.0008,0.0052,0.0775,0.020375,0.030743,0.030542,0.067850,0.453103,0.399210,0.007200,0.009000,0.006036,0.007252,,-0.025747,0.002949,0.035976,0.035913,-0.002757,0.039343,,,,0.034468,-1.459040,,,-0.045000,0.069039,,,0.229316,0.008824,0.072149,0.483197,0.177784,0.978464,0.978464,-2.769167,0.019134,,,,1.055849,,0.233048,0.634899,2.906375
19894,353.40,11.0550,22.8700,0.018930,0.010345,0.0886,0.0982,0.0816,0.0454,0.0354,0.0763,0.019375,0.031282,0.031952,0.064714,0.483384,0.390455,0.005300,0.009600,-0.009954,0.008800,,-0.012334,0.007404,0.036634,0.035166,-0.002929,0.039888,,,,0.034878,-1.544805,,,-0.043345,0.098691,,,0.291970,0.065133,0.030197,0.500162,0.203312,0.986312,0.986312,-2.813253,0.022906,,,,1.055849,,0.389983,0.607861,2.941912
19901,339.94,11.3180,21.6700,-0.030065,-0.038172,0.0937,0.1021,0.0889,-0.0410,-0.0214,0.0790,0.019075,0.033294,0.034102,0.063747,0.522289,0.471334,0.009900,0.008400,0.019598,0.020619,,-0.010291,0.004933,0.032197,0.035259,-0.002364,0.045358,19.300848,,26.597800,0.035975,-1.523794,,,-0.040860,-0.058496,,,0.273056,0.048815,0.009316,0.488723,0.200035,0.963369,0.963369,-2.835249,0.023228,,,,-0.322334,,0.335480,0.653514,3.071526
19902,358.02,11.6630,21.2600,0.063297,0.053963,0.0926,0.1022,0.0864,0.0439,0.0407,0.0773,0.019750,0.032576,0.032287,0.059382,0.548589,0.442949,0.009100,0.009600,-0.003265,0.009324,,-0.000507,0.003679,0.031951,0.034447,-0.002534,0.042282,8.915706,,13.079600,0.035379,-1.539968,,54.400000,-0.042809,-0.018966,,,0.524572,-0.002396,0.050347,0.494761,0.152238,0.981198,0.981198,-2.905157,0.022918,,,,1.055849,,0.307747,0.742304,2.744724
19903,306.05,11.8340,21.7400,-0.139166,-0.146839,0.0956,0.1064,0.0914,-0.0203,-0.0104,0.0736,0.019325,0.038667,0.036688,0.071034,0.544342,0.520290,0.017800,0.010800,0.009945,0.021555,,0.001373,0.009111,0.038540,0.034366,-0.003259,0.037341,41.440685,,57.698200,0.035092,-1.566668,,46.700000,-0.046652,0.449817,,,0.715533,0.023612,0.039381,0.480156,0.172153,0.817561,0.817561,-2.729763,0.030798,,,,-2.681880,,0.358001,0.755340,2.714018
19904,330.22,12.0860,21.3400,0.090418,0.079708,0.0905,0.1043,0.0844,0.0824,0.0595,0.0674,0.018400,0.036600,0.037509,0.064624,0.566354,0.484497,0.017000,0.013800,-0.022955,0.008289,,-0.001846,0.007727,0.040323,0.033511,-0.002338,0.021749,42.314358,,50.243900,0.035462,-1.549172,,54.200000,-0.078323,-0.022680,,,0.596688,0.031747,0.042652,0.535641,0.233690,0.877960,0.877960,-2.816877,0.026559,,,,-2.681880,,0.331419,0.930998,2.762114
19911,375.22,12.1100,20.9400,0.147058,0.138176,0.0893,0.1009,0.0844,0.0199,0.0384,0.0591,0.016850,0.032274,0.032991,0.055807,0.578319,0.457126,0.025300,0.011600,0.018476,0.008969,,0.003251,0.007000,0.037283,0.032563,-0.002470,0.002511,12.195093,,14.970100,0.034900,-1.639037,,38.600000,-0.100567,0.027197,,,0.665187,-0.011132,0.013972,0.465335,0.204993,0.971368,0.971368,-2.963830,0.032859,,,,1.055849,,0.290643,0.647383,2.884907
19912,371.16,12.1470,19.4100,-0.002116,-0.010368,0.0901,0.0996,0.0860,0.0076,0.0159,0.0557,0.014775,0.032727,0.031160,0.052296,0.625811,0.458244,0.030300,0.009500,0.008310,0.007407,,0.014247,0.004838,0.036253,0.032156,-0.002383,0.002968,17.673496,,26.406100,0.034972,-1.568306,,20.000000,-0.085885,-0.023719,,,0.350383,-0.040426,0.036255,0.496793,0.118123,0.957639,0.957639,-3.030395,0.020589,,,,1.055849,,0.285339,0.569030,2.987926
19913,387.86,12.2750,17.8200,0.053455,0.045292,0.0861,0.0951,0.0790,0.0821,0.0730,0.0522,0.013925,0.031648,0.031042,0.045944,0.688833,0.441532,0.026800,0.009000,-0.009086,0.008824,,0.023289,0.003618,0.033971,0.031652,-0.001771,-0.005112,10.482274,,16.412700,0.034955,-1.501529,,18.600000,-0.080679,-0.000673,,,0.287433,-0.028238,0.052453,0.498051,0.154343,0.987412,0.987412,-3.154038,0.026878,,,,1.055849,,0.268539,0.569689,3.020625
19914,417.09,12.2030,15.9700,0.083677,0.075245,0.0831,0.0926,0.0730,0.0725,0.0592,0.0407,0.013050,0.029257,0.032522,0.038289,0.764120,0.420344,0.032300,0.009500,-0.013340,0.005102,,0.031812,0.005224,0.025691,0.031425,-0.001253,-0.009396,16.044359,,22.977100,0.035162,-1.698807,,16.700000,-0.093461,-0.113041,,,0.254716,-0.019540,0.111235,0.506571,0.193837,1.000000,1.000000,-3.331089,0.039779,,,,1.055849,,0.282456,0.458117,3.050683
19921,403.69,12.3240,16.1900,-0.025078,-0.032043,0.0835,0.0925,0.0797,-0.0366,-0.0151,0.0404,0.010175,0.030528,0.029862,0.040105,0.761211,0.402106,0.039300,0.009000,0.021498,0.010152,,0.041901,0.002255,0.021769,0.031102,-0.001251,0.001960,11.855687,,17.327000,0.035787,-1.619692,,10.000000,-0.089051,0.041466,,,0.360405,-0.039789,0.041273,0.450239,0.092250,0.983351,0.983351,-3.288946,0.027153,,,,0.015297,,0.134305,0.229858,2.882777
19922,408.14,12.3200,17.0500,0.018068,0.010232,0.0822,0.0905,0.0765,0.0465,0.0431,0.0366,0.010100,0.030186,0.029662,0.041775,0.722581,0.392042,0.039900,0.008300,-0.003395,0.006461,,0.043077,0.003104,0.016762,0.031913,-0.001274,0.002430,6.288462,,10.325900,0.034713,-1.577634,,3.500000,-0.083317,-0.015604,,,0.266208,-0.040157,0.031706,0.487365,0.125141,0.972258,0.972258,-3.245546,0.032260,,,,1.055849,,0.194067,0.606124,2.818405
19923,417.80,12.3950,18.0400,0.031026,0.023339,0.0792,0.0862,0.0710,0.0661,0.0504,0.0291,0.009150,0.029667,0.029937,0.043179,0.687084,0.397657,0.041900,0.007000,-0.015758,0.007846,,0.041138,0.002139,0.020267,0.032179,-0.001076,0.004529,8.677095,,13.934300,0.033786,-1.524308,,-3.400000,-0.082404,0.011406,,,0.278753,-0.047262,0.024823,0.490946,0.178364,0.958529,0.958529,-3.204635,0.019674,,,,1.055849,,0.170522,0.596444,2.715356
19924,435.71,12.3850,19.0900,0.052651,0.045201,0.0798,0.0881,0.0726,0.0053,0.0138,0.0322,0.007275,0.028425,0.028712,0.043814,0.648769,0.394110,0.040400,0.008300,0.008474,0.004246,,0.038829,0.001924,0.024279,0.032787,-0.001112,0.002458,4.956529,,10.253400,0.033400,-1.601256,,5.200000,-0.075962,-0.021100,,,0.290098,-0.031433,0.027189,0.498379,0.205379,0.967157,0.967157,-3.193319,0.021221,,,,1.055849,,0.142271,0.670074,3.106253
19931,451.67,12.4790,19.8400,0.042552,0.035269,0.0758,0.0815,0.0702,0.0666,0.0539,0.0295,0.008050,0.027629,0.028145,0.043926,0.628982,0.333614,0.040700,0.005700,-0.012758,0.011980,,0.037106,0.002500,0.029351,0.032857,-0.001669,-0.010610,4.052229,,7.917500,0.032960,-1.643228,,3.400000,-0.073841,-0.004141,,,0.325056,-0.037471,0.035076,0.450947,0.191215,0.987572,0.987572,-3.183332,0.021818,,,,1.055849,,0.155849,0.520587,2.741425
19932,450.53,12.5230,19.3300,0.004566,-0.002721,0.0733,0.0807,0.0668,0.0574,0.0367,0.0307,0.007375,0.027796,0.027817,0.042905,0.647853,0.325931,0.036100,0.007400,-0.020648,0.005571,,0.041154,0.002396,0.027260,0.033241,-0.001748,-0.014763,3.224260,,7.393800,0.033351,-1.627701,,-12.100000,-0.078159,-0.060644,,,0.262389,-0.029265,-0.007436,0.461457,0.167458,0.989099,0.989099,-3.206658,0.021627,,,,1.055849,,0.148310,0.154093,2.792495
19933,458.93,12.5190,20.4100,0.024836,0.017731,0.0666,0.0734,0.0627,0.0639,0.0435,0.0295,0.007675,0.027279,0.027006,0.044473,0.613376,0.322352,0.033200,0.006800,-0.020406,0.004848,,0.041841,0.001361,0.032129,0.033235,-0.001154,-0.008081,6.071806,,10.401700,0.033024,-1.647283,,-25.000000,-0.077193,0.023237,,,0.390444,-0.053170,0.037773,0.466532,0.169857,0.973448,0.973448,-3.165086,0.021857,,,,1.055849,,0.101731,0.291445,2.977968
19934,466.45,12.5770,21.8900,0.023843,0.016965,0.0693,0.0769,0.0654,-0.0146,-0.0072,0.0306,0.007375,0.026963,0.027235,0.046929,0.574555,0.305267,0.034800,0.007600,0.007393,0.004824,,0.045727,0.001160,0.031284,0.034153,-0.001012,-0.007921,4.103057,,9.600900,0.032832,-1.655262,,-20.000000,-0.064888,-0.086901,,,0.670839,-0.044157,0.017875,0.475117,0.226061,0.989395,0.989395,-3.115218,0.023590,,,,1.055849,,0.084069,0.438765,3.002743
19941,445.77,12.7070,22.7100,-0.038329,-0.044897,0.0748,0.0813,0.0725,-0.0591,-0.0469,0.0350,0.007650,0.028506,0.027202,0.050946,0.559533,0.307484,0.037500,0.006500,0.012215,0.009602,,0.041905,0.002342,0.037013,0.034201,-0.001100,-0.015035,14.013697,,27.034300,0.031642,-1.729822,,-18.600000,-0.056722,0.019317,,,0.613042,-0.033643,-0.014652,0.444152,0.246761,0.913934,0.913934,-3.039785,0.021003,,,,-1.338479,,0.164908,0.415454,2.933402
19942,444.27,12.8350,25.2000,0.003847,-0.003588,0.0797,0.0865,0.0774,-0.0328,-0.0238,0.0414,0.008750,0.028890,0.028115,0.056722,0.509325,0.308417,0.036000,0.006800,0.009035,0.005435,,0.033997,0.002921,0.033238,0.034417,-0.000966,-0.017310,8.374313,,14.663000,0.031900,-1.609810,,-15.500000,-0.044950,0.058486,,,0.527992,-0.007479,0.018853,0.457744,0.188050,0.911169,0.911169,-2.938181,0.021664,,,,-1.352329,,0.183597,0.367546,2.861662
19943,462.71,12.9230,27.3300,0.049662,0.042474,0.0834,0.0898,0.0800,-0.0066,0.0005,0.0462,0.010350,0.027929,0.027178,0.059065,0.472850,0.290905,0.033800,0.006400,0.007089,0.009459,,0.029004,0.001690,0.039204,0.034679,-0.000839,-0.024254,8.117614,,13.373200,0.032693,-1.585261,,-10.300000,-0.039558,0.043194,,,0.551144,-0.017180,0.055475,0.466599,0.206698,0.966021,0.966021,-2.901064,0.024711,,,,0.786419,,0.141829,0.458945,2.812610
19944,459.27,13.1700,30.6000,0.000293,-0.007029,0.0846,0.0910,0.0799,0.0202,0.0124,0.0560,0.011550,0.028676,0.029029,0.066627,0.430392,0.291568,0.023900,0.006400,-0.007809,0.002008,,0.016596,0.002700,0.034861,0.035686,-0.000576,-0.025043,6.438903,,10.436600,0.032591,-1.624653,,-22.400000,-0.020298,-0.014424,,,0.539113,-0.025849,0.023806,0.476837,0.232380,0.963824,0.963824,-2.783838,0.024306,,,,-0.291759,,0.199563,0.480583,2.995600
19951,500.71,13.1700,32.5500,0.097524,0.090413,0.0812,0.0870,0.0755,0.0664,0.0653,0.0573,0.014000,0.026303,0.027021,0.065008,0.404608,0.313877,0.018200,0.005800,-0.001136,0.011356,,0.014390,0.001246,0.032915,0.036614,-0.000567,-0.022676,4.315191,,11.016800,0.032639,-1.515361,,-10.200000,-0.023542,0.035647,,,0.618847,-0.017557,0.037015,0.475693,0.251595,0.996436,0.996436,-2.802776,0.018592,,,,1.055849,,0.104977,0.460634,2.936119
19952,544.75,13.3610,34.4300,0.096229,0.089034,0.0730,0.0790,0.0670,0.1125,0.0902,0.0547,0.014325,0.024527,0.025049,0.063203,0.388063,0.286430,0.012300,0.006000,-0.022237,0.007266,,0.008276,0.001965,0.040217,0.036540,-0.000268,-0.014022,1.968968,,6.225800,0.032688,-1.590593,,-6.800000,-0.022555,-0.079470,,,0.444607,-0.043409,0.035168,0.469281,0.209592,0.992690,0.992690,-2.821270,0.030532,,,,1.055849,,0.142966,0.624514,2.809829
19953,584.41,13.5750,35.1800,0.080685,0.074181,0.0732,0.0793,0.0663,0.0240,0.0266,0.0528,0.013675,0.023229,0.024160,0.060197,0.385873,0.272495,0.013500,0.006100,0.002538,0.004590,,0.006380,0.001361,0.040977,0.036353,-0.000140,-0.015314,5.145399,,10.657000,0.032141,-1.605515,,-8.600000,-0.015103,-0.019838,,,0.582709,-0.012162,0.068537,0.456687,0.198770,0.997351,0.997351,-2.870279,0.020521,,,,1.055849,,0.089785,0.539486,2.734594
19954,615.93,13.7880,33.9600,0.058944,0.052655,0.0682,0.0749,0.0603,0.0837,0.0669,0.0514,0.013200,0.022386,0.022776,0.055136,0.406007,0.255026,0.008900,0.006700,-0.016797,0.001958,,0.015527,0.001855,0.044546,0.036642,-0.000147,-0.022583,5.271044,,9.231800,0.031943,-1.709142,,-5.200000,-0.016131,0.070392,,,0.672562,-0.017756,0.021903,0.470555,0.216173,0.980955,0.980955,-2.953479,0.022315,,,,1.055849,,0.111913,0.435576,2.838658
19961,645.50,14.1040,34.0400,0.055320,0.049546,0.0735,0.0803,0.0684,-0.0693,-0.0485,0.0496,0.012850,0.021850,0.022023,0.052734,0.414336,0.239300,0.018800,0.006800,0.020826,0.014332,,0.016892,0.004393,0.043791,0.037139,0.000031,-0.015491,16.592991,0.005754,18.953600,0.032022,-1.721424,,6.900000,-0.013862,0.097873,,,0.596972,0.026410,-0.016436,0.455730,0.222140,0.983028,0.983028,-3.003302,0.020215,0.029856,,,1.055849,,0.218482,0.443981,2.908080
19962,670.63,14.2730,34.9100,0.045069,0.039355,0.0771,0.0840,0.0703,-0.0020,0.0014,0.0509,0.012400,0.021283,0.021331,0.052056,0.408851,0.236444,0.019400,0.006900,0.003379,0.006423,,0.027216,0.002502,0.040021,0.037671,-0.000848,-0.017334,6.327707,0.005565,10.479400,0.032461,-1.684786,,-1.800000,0.005894,0.054136,,,0.506555,-0.022081,0.066582,0.431689,0.197836,0.978647,0.978647,-3.022261,0.033969,0.016442,,,1.055849,,0.188869,0.457231,2.937471
19963,687.31,14.6640,36.0000,0.031229,0.025270,0.0766,0.0835,0.0704,0.0165,0.0197,0.0509,0.012725,0.021335,0.022491,0.052378,0.407333,0.227297,0.019500,0.006900,0.003214,0.007020,,0.029581,0.004163,0.039658,0.038370,-0.000539,-0.016924,12.335167,0.006237,18.208900,0.032871,-1.620520,,-7.400000,0.012033,0.087640,,,0.469164,-0.018802,0.045945,0.433748,0.230083,0.997866,0.997866,-3.015335,0.022682,0.024579,,,1.055849,,0.269781,0.445570,2.947108
19964,740.74,14.8990,38.7300,0.083405,0.077746,0.0720,0.0789,0.0673,0.0493,0.0436,0.0491,0.012725,0.020114,0.019681,0.052286,0.384689,0.207343,0.018200,0.006900,-0.005778,0.005070,,0.024126,0.003019,0.041235,0.038824,-0.000397,0.001282,22.492321,0.009383,25.119800,0.033513,-1.714821,,-8.600000,0.021827,0.092827,,,0.305334,-0.042407,0.038673,0.464476,0.268013,0.982832,0.982832,-3.012130,0.025494,0.038675,,,1.055849,,0.190740,0.543998,3.050141
19971,757.12,15.0590,40.2400,0.026415,0.021598,0.0755,0.0818,0.0723,-0.0324,-0.0221,0.0514,0.012275,0.019890,0.019042,0.053149,0.374230,0.214780,0.020900,0.006300,0.010310,0.008827,,0.021149,0.004836,0.035971,0.039184,-0.001308,0.013895,17.347956,0.007186,28.227700,0.032780,-1.743534,,-8.900000,0.036459,0.002463,,,0.381886,-0.046848,-0.060718,0.451532,0.263561,0.929191,0.929191,-2.999417,0.028051,0.043560,,,1.055849,,0.241041,0.633498,2.928049
19972,885.14,15.1610,40.5500,0.175008,0.169756,0.0741,0.0802,0.0688,0.0556,0.0507,0.0493,0.012850,0.017128,0.017873,0.045812,0.373884,0.184288,0.019500,0.006100,-0.004915,0.001875,,0.010847,0.006987,0.034610,0.039438,-0.000662,0.005249,17.579063,0.006017,27.556700,0.032762,-1.834166,,-10.300000,0.042445,-0.057857,,,0.408586,-0.028749,0.015985,0.455448,0.269086,0.984131,0.984131,-3.146091,0.022236,0.040979,,,1.055849,,0.295878,0.752139,2.940072
19973,947.28,15.3330,40.6400,0.076011,0.071415,0.0715,0.0770,0.0649,0.0614,0.0508,0.0495,0.012325,0.016186,0.017047,0.042902,0.377288,0.177968,0.015400,0.005500,-0.010674,0.005614,,0.014634,0.007101,0.035771,0.040587,-0.000743,0.012244,25.530624,0.009879,30.375100,0.032990,-1.782067,,-5.800000,0.065039,0.074771,,,0.453286,-0.024430,0.069737,0.447435,0.278848,0.961976,0.961976,-3.209090,0.023202,0.045059,,,1.055849,,0.301084,0.765081,3.071527
19974,970.43,15.4970,39.7200,0.029562,0.025237,0.0676,0.0732,0.0602,0.0687,0.0462,0.0516,0.012375,0.015969,0.016220,0.040930,0.390156,0.178801,0.008600,0.005600,-0.022542,0.000620,,0.015559,0.014275,0.030494,0.040220,-0.000889,0.022076,30.669827,0.010750,34.097400,0.032665,-1.732800,,-7.000000,0.081161,-0.077365,,,0.482643,-0.057203,0.072552,0.478999,0.322072,0.957495,0.957495,-3.252359,0.034770,0.047774,,,1.055849,,0.429222,0.868997,2.960494
19981,1101.75,15.6410,39.5400,0.140503,0.136383,0.0672,0.0732,0.0602,0.0152,0.0168,0.0503,0.012900,0.014197,0.014906,0.035888,0.395574,0.181140,0.009900,0.006000,0.001652,0.005580,,0.016489,0.004659,0.024078,0.040902,-0.000740,0.010402,30.475952,0.007898,41.008800,0.032883,-1.685843,,1.800000,0.082832,0.020078,,,0.419971,-0.060468,0.046782,0.457054,0.299318,0.988029,0.988029,-3.382304,0.022212,0.049250,,,1.055849,,0.221782,0.838922,2.941352
19982,1133.84,15.9500,38.9700,0.034101,0.030264,0.0653,0.0713,0.0576,0.0441,0.0338,0.0498,0.012575,0.014067,0.014622,0.034370,0.409289,0.178061,0.007800,0.006000,-0.010280,0.004932,,0.024011,0.004671,0.024280,0.041623,-0.001169,0.015495,17.407640,0.008771,18.878900,0.033684,-1.681842,,-7.100000,0.081909,-0.059829,,,0.294861,-0.044142,0.021656,0.452558,0.275431,0.971795,0.971795,-3.424114,0.032129,0.032439,,,1.055849,,0.209971,0.784814,3.302146
19983,1017.01,16.1430,38.0900,-0.098199,-0.101887,0.0640,0.0709,0.0517,0.0835,0.0447,0.0461,0.012450,0.015873,0.016863,0.037453,0.423812,0.203248,0.005600,0.006900,-0.038801,0.003681,,0.024083,0.021533,0.023635,0.041589,-0.001634,0.018822,85.523941,0.017725,71.298300,0.034270,-1.801976,,0.000000,0.092496,0.218209,,,0.404317,-0.033230,0.029306,0.417392,0.300001,0.839863,0.839863,-3.331649,0.037105,0.131472,,,-1.134726,,0.416552,0.651357,3.883447
